QGC WPL 110
0	0	0	16	0.000000	0.000000	0.000000	0.000000	38.144646	-76.428108	4.450000	1
1	0	3	22	0.000000	0.000000	0.000000	0.000000	38.144676	-76.428108	1.000000	1
2	0	3	16	0.000000	0.000000	0.000000	0.000000	38.144306	-76.428955	10.000000	1
3	0	3	16	0.000000	0.000000	0.000000	0.000000	38.144009	-76.430405	40.000000	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	38.144524	-76.431198	55.000000	1
5	0	3	16	0.000000	0.000000	0.000000	0.000000	38.145393	-76.430756	60.959999	1
6	0	3	16	0.000000	0.000000	0.000000	0.000000	38.149223	-76.429489	91.440002	1
7	0	3	16	0.000000	0.000000	0.000000	0.000000	38.150135	-76.430855	91.440002	1
8	0	3	16	0.000000	0.000000	0.000000	0.000000	38.148952	-76.432289	91.440002	1
9	0	3	16	0.000000	0.000000	0.000000	0.000000	38.147011	-76.430641	121.919998	1
10	0	3	16	0.000000	0.000000	0.000000	0.000000	38.143784	-76.431992	60.959999	1
11	0	3	16	0.000000	0.000000	0.000000	0.000000	38.143047	-76.433250	100.000000	1
12	0	3	16	0.000000	0.000000	0.000000	0.000000	38.142715	-76.432991	100.000000	1
13	0	3	16	0.000000	0.000000	0.000000	0.000000	38.145939	-76.423782	100.000000	1
14	0	3	16	0.000000	0.000000	0.000000	0.000000	38.145554	-76.423569	100.000000	1
15	0	3	16	0.000000	0.000000	0.000000	0.000000	38.142372	-76.432785	100.000000	1
16	0	3	16	0.000000	0.000000	0.000000	0.000000	38.142078	-76.432587	100.000000	1
17	0	3	16	0.000000	0.000000	0.000000	0.000000	38.144928	-76.424599	100.000000	1
18	0	3	16	0.000000	0.000000	0.000000	0.000000	38.144588	-76.424446	100.000000	1
19	0	3	16	0.000000	0.000000	0.000000	0.000000	38.141804	-76.432426	100.000000	1
20	0	3	16	0.000000	0.000000	0.000000	0.000000	38.141518	-76.432175	100.000000	1
21	0	3	16	0.000000	0.000000	0.000000	0.000000	38.143909	-76.425255	100.000000	1
22	0	3	16	0.000000	0.000000	0.000000	0.000000	38.143543	-76.425018	100.000000	1
23	0	3	16	0.000000	0.000000	0.000000	0.000000	38.141418	-76.431648	100.000000	1
24	0	3	16	0.000000	0.000000	0.000000	0.000000	38.141285	-76.431030	100.000000	1
25	0	3	16	0.000000	0.000000	0.000000	0.000000	38.143265	-76.424828	100.000000	1
26	0	3	16	0.000000	0.000000	0.000000	0.000000	38.143021	-76.424522	100.000000	1
27	0	3	16	0.000000	0.000000	0.000000	0.000000	38.141552	-76.429253	100.000000	1
28	0	3	16	0.000000	0.000000	0.000000	0.000000	38.141426	-76.428711	100.000000	1
29	0	3	16	0.000000	0.000000	0.000000	0.000000	38.142506	-76.425148	100.000000	1
30	0	3	16	0.000000	0.000000	0.000000	0.000000	38.142212	-76.425316	100.000000	1
31	0	3	16	0.000000	0.000000	0.000000	0.000000	38.141468	-76.427704	60.000000	1
32	0	3	16	0.000000	0.000000	0.000000	0.000000	38.142403	-76.428192	40.000000	1
33	0	3	16	0.000000	0.000000	0.000000	0.000000	38.143238	-76.427444	20.000000	1
34	0	3	16	0.000000	0.000000	0.000000	0.000000	38.144108	-76.427391	6.000000	1
35	0	3	16	0.000000	0.000000	0.000000	0.000000	38.145103	-76.428421	2.000000	1
36	0	3	21	0.000000	0.000000	0.000000	0.000000	38.146118	-76.429451	0.500000	1

